ID,LvlSpr,02-May,01-May,30-Apr,29-Apr,28-Apr,27-Apr,26-Apr,25-Apr,24-Apr,23-Apr,22-Apr,21-Apr,20-Apr,19-Apr,18-Apr,17-Apr,16-Apr,15-Apr,14-Apr,13-Apr,12-Apr,11-Apr,10-Apr,09-Apr,08-Apr,07-Apr,06-Apr,05-Apr,04-Apr,03-Apr,02-Apr,01-Apr,31-Mar,30-Mar,29-Mar,28-Mar,27-Mar,26-Mar,25-Mar,24-Mar,23-Mar,22-Mar,21-Mar,20-Mar,19-Mar,18-Mar,17-Mar,16-Mar,15-Mar,14-Mar,13-Mar,12-Mar,11-Mar,10-Mar,09-Mar,08-Mar,07-Mar,06-Mar,05-Mar,04-Mar,03-Mar,02-Mar,01-Mar,28-Feb,27-Feb,26-Feb,25-Feb,24-Feb,23-Feb,22-Feb,21-Feb,20-Feb,19-Feb,18-Feb,17-Feb,16-Feb,15-Feb,14-Feb,13-Feb,12-Feb,11-Feb,10-Feb,09-Feb,08-Feb,07-Feb
646,Lvl,19,12,13,13,12,13,14,12,13,15,12,13,11,13,12,14,11,19,15,12,11,11,12,12,14,11,11,12,14,11,12,13,15,11,11,11,16,12,14,13,16,14,12,12,13,14,14,11,12,11,11,11,12,16,11,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,Spr,19,14,13,25,21,13,12,14,11,14,17,21,20,13,8,11,12,20,17,18,14,9,18,9,22,18,16,17,22,12,27,23,21,19,5,8,17,8,20,20,15,17,17,10,11,17,23,13,15,9,16,20,23,20,12,11,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,Lvl,10,10,10,10,10,10,11,10,11,11,10,10,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,10,10,10,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,11,10,17,10,10,10,11,10,10,10,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,
647,Spr,3,3,3,3,3,4,8,3,3,3,3,2,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,6,3,4,3,7,3,3,3,5,3,3,3,4,5,3,3,4,6,4,4,5,3,4,4,3,12,3,3,3,6,3,3,3,5,3,3,4,3,3,3,3,3,3,3,3,3,3,3,4,3,,,,,,,
648,Lvl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,Spr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,Lvl,11,10,10,11,11,10,11,11,11,11,11,10,11,10,11,11,10,10,10,11,10,10,11,10,10,10,11,10,11,10,11,10,12,10,10,10,10,10,10,10,11,11,10,10,10,11,11,10,11,10,10,13,10,15,10,10,10,13,10,10,10,11,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,
649,Spr,3,2,3,3,3,3,3,3,3,4,6,2,3,3,4,3,4,3,3,3,3,4,3,3,3,3,6,3,5,3,3,3,4,3,3,4,4,3,3,3,7,7,3,3,4,3,5,3,3,3,4,5,3,10,3,3,3,6,3,3,3,4,3,3,3,3,4,3,4,3,3,3,,,,,,,,,,,,,
650,Lvl,16,13,16,13,13,12,17,13,13,15,14,13,13,15,17,20,13,16,13,13,14,14,15,14,14,13,14,14,13,14,15,13,20,13,12,12,17,12,14,12,17,15,12,13,13,15,19,12,16,13,12,13,13,17,11,,15,20,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,Spr,8,4,7,6,9,6,12,7,9,10,9,7,6,8,8,12,7,8,8,8,12,8,10,6,6,6,7,6,13,7,8,7,14,8,4,5,7,4,11,12,11,11,7,8,7,10,11,8,10,7,19,7,13,13,7,,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,Lvl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,Spr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,Lvl,12,11,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,Spr,3,3,3,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,Lvl,25,11,12,12,12,11,12,18,24,23,23,26,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,37,33,29,27,26,28,26,26,27,26,27,26,26,26,,,,,,
653,Spr,16,17,4,16,4,8,5,6,3,4,4,3,3,3,3,3,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,10,6,6,6,5,4,3,5,12,6,7,6,8,,,,,,
654,Lvl,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,Spr,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,Lvl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,Spr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,Lvl,11,10,10,11,11,10,10,11,11,10,10,11,10,11,10,10,10,10,10,10,10,10,11,10,10,11,10,12,10,11,14,11,16,10,10,10,11,11,11,11,11,12,10,11,10,10,11,10,10,10,11,13,11,26,11,10,10,17,10,10,10,10,10,10,10,10,10,10,10,10,10,11,13,12,10,11,11,,13,12,,,,,
656,Spr,5,3,3,4,7,4,7,5,5,4,4,4,3,5,4,4,3,4,4,5,4,3,5,4,4,7,4,5,4,3,7,4,11,16,4,4,6,3,6,6,19,8,25,4,5,4,7,6,4,5,8,6,6,12,6,5,5,10,6,5,3,5,5,3,12,4,7,8,16,5,6,5,4,5,5,6,6,,3,5,,,,,
657,Lvl,14,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,Spr,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,Lvl,20,11,11,11,12,11,12,24,11,11,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,11,11,11,12,11,11,14,11,11,10,15,11,11,11,11,11,11,11,11,13,13,10,12,11,10,11,13,12,10,10,11,12,12,13,13,16,11,10,10,11,11,12,11,10,11,11,11,11,11,10,11,11,11,,,,,,
658,Spr,5,6,3,26,4,7,5,3,5,4,4,3,3,3,3,10,3,17,7,3,11,5,12,6,12,4,3,3,5,4,5,3,9,7,9,4,9,3,8,9,5,4,6,26,8,26,6,5,28,9,21,6,5,8,4,8,5,4,5,5,5,14,4,12,3,3,6,8,3,12,7,6,6,9,5,6,5,4,18,,,,,,
659,Lvl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,Spr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,Lvl,13,11,11,12,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,Spr,8,9,10,9,3,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,Lvl,11,11,11,10,10,10,12,11,16,13,11,11,11,13,12,12,10,11,10,10,10,10,11,10,10,10,10,12,10,10,11,10,16,10,10,10,11,10,10,11,12,13,10,10,11,13,20,10,13,10,10,11,10,15,10,10,10,17,10,11,16,28,12,11,,,,,,,,,,,,,,,,,,,,,
661,Spr,5,5,6,4,3,3,6,4,11,6,4,4,18,2,8,8,5,5,3,4,3,4,9,3,4,3,3,10,7,3,7,3,10,3,3,3,4,3,4,5,11,8,3,4,15,11,15,4,14,7,14,4,3,7,21,3,3,8,3,4,20,19,15,4,,,,,,,,,,,,,,,,,,,,,
662,Lvl,12,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,Spr,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,Lvl,11,11,11,11,11,11,12,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,Spr,21,4,8,5,9,5,8,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,Lvl,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,Spr,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,Lvl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,Spr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,Lvl,11,11,11,11,11,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,Spr,5,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,Lvl,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,Spr,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,Lvl,11,11,11,11,11,11,11,11,11,11,11,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,Spr,8,4,3,5,3,3,9,3,7,22,13,3,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,Lvl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,Spr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,Lvl,16,17,15,16,18,16,16,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,Spr,4,7,5,7,7,6,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,Lvl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,Spr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,Lvl,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,20,17,17,19,21,18,29,16,14,17,18,19,21,16,15,20,21,16,20,20,19,17,11,11,11,27,31,32,39,48,40,30,33,54,11,11,12,46,47,48,49,49,49,49,49,50,52,52,53,,,,,,,,,,,,,,,,,,,,
672,Spr,5,3,3,3,3,3,5,3,3,4,3,3,8,10,10,5,8,9,7,9,13,11,8,9,7,8,10,10,10,11,8,8,10,8,9,14,7,10,3,2,3,12,10,9,10,11,12,11,10,13,14,5,6,4,3,4,4,3,3,4,4,3,4,3,3,,,,,,,,,,,,,,,,,,,,
673,Lvl,11,11,10,11,11,11,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,Spr,21,3,3,9,4,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,Lvl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,Spr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,Lvl,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,Spr,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,Lvl,15,14,14,12,13,13,16,16,16,18,17,17,17,17,16,15,14,15,13,13,12,13,13,12,13,13,13,13,13,12,13,18,16,13,12,13,14,12,13,12,18,21,12,12,12,13,14,12,13,12,12,12,13,14,13,12,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,Spr,11,3,18,16,16,4,17,6,7,6,6,11,5,7,5,15,6,12,11,15,8,3,4,3,14,12,4,4,8,5,3,13,16,15,3,4,8,3,16,14,17,13,15,11,6,15,11,7,7,7,12,12,14,19,12,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,Lvl,13,12,12,12,13,12,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,Spr,3,3,3,4,6,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,Lvl,18,18,19,19,19,19,18,18,19,19,19,18,18,19,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,Spr,6,3,13,3,3,6,8,6,10,8,6,27,9,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,Lvl,12,12,13,12,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,Spr,4,3,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,Lvl,12,11,12,11,11,11,12,11,12,12,12,11,37,37,37,38,38,38,38,38,38,11,11,11,11,11,11,13,11,11,11,11,14,11,10,11,11,11,11,11,12,11,11,11,11,12,12,11,12,10,11,14,11,13,11,11,11,13,13,11,12,15,13,11,12,11,12,11,,,,,,,,,,,,,,,,,
680,Spr,5,3,5,4,3,14,5,4,6,8,3,4,3,4,3,3,3,3,4,4,4,3,5,3,5,3,5,9,7,3,4,7,12,5,2,5,3,3,5,4,13,8,11,3,4,7,13,3,5,3,10,12,5,10,4,4,7,6,3,4,4,9,7,3,7,3,14,7,,,,,,,,,,,,,,,,,
681,Lvl,13,12,13,14,12,12,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,Spr,12,5,3,5,7,4,4,25,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,Lvl,29,29,29,29,28,30,31,30,30,31,31,32,34,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,Spr,5,5,5,4,12,5,5,5,5,3,3,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,Lvl,11,11,10,11,11,11,11,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,Spr,9,3,4,3,5,3,4,4,3,3,3,3,3,4,3,3,3,3,5,7,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,Lvl,13,13,13,13,13,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,Spr,3,3,3,3,4,3,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,Lvl,10,10,10,10,10,10,11,10,11,11,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,11,10,10,10,12,10,12,10,10,10,10,10,11,10,12,11,10,10,10,12,11,10,12,10,10,10,10,17,10,10,10,13,10,10,10,11,10,10,10,10,10,10,10,10,10,12,,,,,,,,,,,,,
685,Spr,5,3,3,8,5,3,7,6,9,4,4,5,5,4,6,6,5,6,9,7,6,4,7,5,6,9,4,5,3,4,5,7,9,11,3,3,7,6,8,6,8,8,6,4,3,8,9,7,10,4,9,10,8,24,4,5,6,8,4,5,7,10,8,3,5,4,19,5,8,5,5,4,,,,,,,,,,,,,
686,Lvl,25,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,Spr,11,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,Lvl,25,23,24,24,24,24,24,23,23,22,24,25,23,24,24,26,19,18,21,19,19,18,19,20,19,21,20,19,20,19,21,19,22,20,19,20,39,40,41,42,40,43,40,41,42,43,40,42,43,43,42,10,10,10,10,10,10,10,38,39,39,39,39,38,39,39,41,40,39,42,42,,,,,,,,,,,,,,
687,Spr,6,5,4,4,5,4,5,4,5,5,5,4,6,5,5,6,5,5,4,5,5,5,5,4,4,4,5,4,5,5,6,5,6,6,4,4,7,6,7,6,7,7,7,7,7,7,7,7,7,7,7,3,3,3,3,3,3,3,5,6,6,6,6,6,6,6,7,7,7,8,8,,,,,,,,,,,,,,
688,Lvl,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,Spr,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,Lvl,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,Spr,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,Lvl,14,11,11,11,11,12,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,Spr,6,4,6,9,4,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,Lvl,11,11,10,11,10,11,11,10,11,11,11,11,11,11,11,11,11,11,10,11,11,11,11,11,11,11,11,11,10,11,13,12,14,10,10,10,11,10,11,11,11,11,10,11,11,12,12,11,11,11,11,11,11,20,11,11,11,20,35,34,,36,33,33,12,11,14,13,12,13,,,,,,,,,,,,,,,
691,Spr,22,5,8,11,10,11,9,5,6,5,12,11,7,12,7,8,9,12,12,7,10,12,8,18,11,12,10,12,13,10,10,13,12,15,12,6,6,6,14,11,9,9,11,11,7,16,13,7,6,11,10,7,14,13,13,11,11,13,9,9,,10,9,9,23,8,16,17,21,18,,,,,,,,,,,,,,,
692,Lvl,13,12,12,12,13,12,12,12,13,13,13,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,Spr,7,5,11,6,6,5,7,4,7,4,8,7,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,Lvl,10,11,10,10,10,10,10,10,10,11,11,11,11,10,10,11,10,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,10,10,11,10,13,10,10,10,11,10,10,10,10,10,10,10,10,10,10,10,10,10,11,10,10,10,10,10,10,10,10,11,10,,,
693,Spr,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,5,4,3,3,4,3,3,4,3,3,3,3,3,3,5,3,3,3,5,3,3,8,5,3,3,5,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,14,3,3,4,3,3,3,4,4,,,
694,Lvl,12,11,11,10,11,10,11,12,12,11,11,11,11,11,10,10,11,11,11,12,10,11,12,11,11,11,11,11,11,11,12,11,16,11,11,11,12,11,11,12,11,11,11,11,10,12,12,11,11,11,11,13,10,22,11,10,10,17,11,11,10,10,11,10,10,12,10,10,10,10,11,10,,,,,,,,,,,,,
694,Spr,5,3,3,3,7,3,5,6,4,4,3,4,5,3,4,4,4,4,5,5,4,4,4,5,5,14,3,5,5,8,5,4,11,10,4,4,9,4,4,6,4,5,4,5,6,5,6,4,13,4,5,5,4,11,4,3,3,7,5,3,15,7,4,3,6,4,4,6,3,9,3,3,,,,,,,,,,,,,
695,Lvl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,Spr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,Lvl,14,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,Spr,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,Lvl,12,11,11,10,11,11,12,11,12,12,11,11,11,11,11,11,11,11,10,11,10,11,12,11,11,11,11,11,11,10,11,10,14,10,10,11,11,10,11,11,13,15,11,11,11,13,12,11,12,11,10,13,10,19,10,10,10,14,10,10,12,13,11,10,10,10,11,11,10,10,11,,,,,,,,,,,,,,
697,Spr,6,5,3,4,6,8,9,4,9,8,6,12,4,21,4,9,7,11,4,4,4,4,4,5,3,4,7,11,4,4,7,3,8,3,4,3,3,3,3,3,11,14,3,3,4,10,7,4,9,3,4,7,4,8,6,4,19,5,3,3,5,16,8,7,16,3,5,3,15,4,3,,,,,,,,,,,,,,
698,Lvl,20,24,20,23,25,27,23,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,Spr,5,2,4,3,3,1,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,Lvl,12,11,11,11,10,10,39,11,18,15,11,11,11,10,11,12,11,10,10,10,10,10,11,10,11,10,10,12,11,10,10,10,14,10,10,11,13,10,10,15,13,12,10,10,10,11,11,10,12,10,10,10,10,31,10,10,10,22,,10,,17,11,10,11,10,10,10,,,,,,,,,,,,,,,,,
699,Spr,20,4,8,3,3,3,41,6,14,11,3,3,3,4,6,9,5,3,3,5,6,5,6,3,3,3,3,8,8,5,4,4,29,9,3,4,26,3,3,26,12,8,3,4,5,6,13,3,9,4,15,4,3,29,3,3,3,27,,4,,15,6,3,4,3,4,3,,,,,,,,,,,,,,,,,
700,Lvl,,10,10,10,10,10,11,10,10,11,10,10,10,,10,10,10,10,10,10,10,10,10,11,10,10,10,10,10,10,11,10,12,10,10,10,11,10,10,10,10,11,10,10,11,11,11,10,11,10,10,10,10,11,10,10,10,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,
700,Spr,,3,40,3,5,3,4,4,4,9,4,4,7,,13,4,4,5,4,10,4,5,6,11,5,40,3,4,8,4,15,5,14,15,3,3,4,3,7,6,16,4,3,3,5,17,11,5,8,2,5,3,3,4,3,4,13,13,4,,,,,,,,,,,,,,,,,,,,,,,,,,
701,Lvl,11,10,10,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,Spr,5,3,3,6,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,Lvl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,Spr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
